timestamp,endpoint,registros,status,erro
16/03/2026 18:58,pontuados,308,OK,
16/03/2026 18:58,partidas,10,OK,
16/03/2026 18:58,rodadas,38,OK,
16/03/2026 18:58,status,1,OK,
16/03/2026 18:58,odds,21,OK,
16/03/2026 18:58,escalacao,241,OK,
16/03/2026 18:58,enriquecido,241,OK,
16/03/2026 20:32,mercado,724,OK,
16/03/2026 20:32,pontuados,330,OK,
16/03/2026 20:32,partidas,10,OK,
16/03/2026 20:32,rodadas,38,OK,
16/03/2026 20:32,status,1,OK,
16/03/2026 20:32,odds,21,OK,
16/03/2026 20:32,escalacao,240,OK,
16/03/2026 20:32,enriquecido,240,OK,
17/03/2026 00:17,mercado,724,OK,
17/03/2026 00:17,pontuados,338,OK,
17/03/2026 00:17,partidas,10,OK,
17/03/2026 00:17,rodadas,38,OK,
17/03/2026 00:17,status,1,OK,
17/03/2026 00:17,odds,20,OK,
17/03/2026 00:17,escalacao,240,OK,
17/03/2026 00:17,enriquecido,240,OK,
17/03/2026 01:23,mercado,724,OK,
17/03/2026 01:23,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
17/03/2026 01:23,partidas,10,OK,
17/03/2026 01:23,rodadas,38,OK,
17/03/2026 01:23,status,1,OK,
17/03/2026 01:23,odds,20,OK,
17/03/2026 01:23,escalacao,251,OK,
17/03/2026 01:23,enriquecido,251,OK,
17/03/2026 07:01,mercado,724,OK,
17/03/2026 07:01,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
17/03/2026 07:01,partidas,10,OK,
17/03/2026 07:01,rodadas,38,OK,
17/03/2026 07:01,status,1,OK,
17/03/2026 07:01,odds,20,OK,
17/03/2026 07:01,escalacao,251,OK,
17/03/2026 07:01,enriquecido,251,OK,
17/03/2026 11:18,mercado,724,OK,
17/03/2026 11:18,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
17/03/2026 11:18,partidas,10,OK,
17/03/2026 11:18,rodadas,38,OK,
17/03/2026 11:18,status,1,OK,
17/03/2026 11:18,odds,20,OK,
17/03/2026 11:18,escalacao,251,OK,
17/03/2026 11:18,enriquecido,251,OK,
17/03/2026 13:44,mercado,724,OK,
17/03/2026 13:44,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
17/03/2026 13:44,partidas,10,OK,
17/03/2026 13:44,rodadas,38,OK,
17/03/2026 13:44,status,1,OK,
17/03/2026 13:44,odds,20,OK,
17/03/2026 13:44,escalacao,251,OK,
17/03/2026 13:44,enriquecido,251,OK,
17/03/2026 15:14,mercado,724,OK,
17/03/2026 15:14,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
17/03/2026 15:14,partidas,10,OK,
17/03/2026 15:14,rodadas,38,OK,
17/03/2026 15:14,status,1,OK,
17/03/2026 15:14,odds,20,OK,
17/03/2026 15:14,escalacao,253,OK,
17/03/2026 15:14,enriquecido,253,OK,
17/03/2026 15:45,mercado,724,OK,
17/03/2026 15:45,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
17/03/2026 15:45,partidas,10,OK,
17/03/2026 15:45,rodadas,38,OK,
17/03/2026 15:45,status,1,OK,
17/03/2026 15:45,odds,20,OK,
17/03/2026 15:45,escalacao,254,OK,
17/03/2026 15:45,enriquecido,254,OK,
17/03/2026 17:35,mercado,723,OK,
17/03/2026 17:35,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
17/03/2026 17:35,partidas,10,OK,
17/03/2026 17:35,rodadas,38,OK,
17/03/2026 17:35,status,1,OK,
17/03/2026 17:35,odds,20,OK,
17/03/2026 17:35,escalacao,261,OK,
17/03/2026 17:35,enriquecido,261,OK,
17/03/2026 18:58,mercado,723,OK,
17/03/2026 18:58,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
17/03/2026 18:58,partidas,10,OK,
17/03/2026 18:58,rodadas,38,OK,
17/03/2026 18:58,status,1,OK,
17/03/2026 18:58,odds,20,OK,
17/03/2026 18:58,escalacao,259,OK,
17/03/2026 18:58,enriquecido,259,OK,
17/03/2026 20:30,mercado,723,OK,
17/03/2026 20:30,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
17/03/2026 20:30,partidas,10,OK,
17/03/2026 20:30,rodadas,38,OK,
17/03/2026 20:30,status,1,OK,
17/03/2026 20:30,odds,20,OK,
17/03/2026 20:30,escalacao,265,OK,
17/03/2026 20:30,enriquecido,265,OK,
17/03/2026 20:32,mercado,723,OK,
17/03/2026 20:32,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
17/03/2026 20:32,partidas,10,OK,
17/03/2026 20:32,rodadas,38,OK,
17/03/2026 20:32,status,1,OK,
17/03/2026 20:32,odds,20,OK,
17/03/2026 20:32,escalacao,265,OK,
17/03/2026 20:32,enriquecido,265,OK,
18/03/2026 00:25,mercado,723,OK,
18/03/2026 00:25,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
18/03/2026 00:25,partidas,10,OK,
18/03/2026 00:25,rodadas,38,OK,
18/03/2026 00:25,status,1,OK,
18/03/2026 00:25,odds,20,OK,
18/03/2026 00:25,escalacao,265,OK,
18/03/2026 00:25,enriquecido,265,OK,
18/03/2026 01:28,mercado,723,OK,
18/03/2026 01:28,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
18/03/2026 01:28,partidas,10,OK,
18/03/2026 01:28,rodadas,38,OK,
18/03/2026 01:28,status,1,OK,
18/03/2026 01:28,odds,20,OK,
18/03/2026 01:28,escalacao,265,OK,
18/03/2026 01:28,enriquecido,265,OK,
18/03/2026 07:03,mercado,723,OK,
18/03/2026 07:03,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
18/03/2026 07:03,partidas,10,OK,
18/03/2026 07:03,rodadas,38,OK,
18/03/2026 07:03,status,1,OK,
18/03/2026 07:03,odds,20,OK,
18/03/2026 07:03,escalacao,265,OK,
18/03/2026 07:03,enriquecido,265,OK,
18/03/2026 11:21,mercado,723,OK,
18/03/2026 11:21,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
18/03/2026 11:21,partidas,10,OK,
18/03/2026 11:21,rodadas,38,OK,
18/03/2026 11:21,status,1,OK,
18/03/2026 11:21,odds,21,OK,
18/03/2026 11:21,escalacao,265,OK,
18/03/2026 11:21,enriquecido,265,OK,
18/03/2026 13:40,mercado,724,OK,
18/03/2026 13:40,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
18/03/2026 13:40,partidas,10,OK,
18/03/2026 13:40,rodadas,38,OK,
18/03/2026 13:40,status,1,OK,
18/03/2026 13:40,odds,21,OK,
18/03/2026 13:40,escalacao,266,OK,
18/03/2026 13:40,enriquecido,266,OK,
18/03/2026 15:42,mercado,725,OK,
18/03/2026 15:42,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
18/03/2026 15:42,partidas,10,OK,
18/03/2026 15:42,rodadas,38,OK,
18/03/2026 15:42,status,1,OK,
18/03/2026 15:42,odds,21,OK,
18/03/2026 15:42,escalacao,262,OK,
18/03/2026 15:42,enriquecido,262,OK,
18/03/2026 15:44,mercado,725,OK,
18/03/2026 15:44,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
18/03/2026 15:44,partidas,10,OK,
18/03/2026 15:44,rodadas,38,OK,
18/03/2026 15:44,status,1,OK,
18/03/2026 15:44,odds,21,OK,
18/03/2026 15:44,escalacao,262,OK,
18/03/2026 15:44,enriquecido,262,OK,
18/03/2026 16:46,mercado,725,OK,
18/03/2026 16:46,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
18/03/2026 16:46,partidas,10,OK,
18/03/2026 16:46,rodadas,38,OK,
18/03/2026 16:46,status,1,OK,
18/03/2026 16:46,odds,21,OK,
18/03/2026 16:46,escalacao,262,OK,
18/03/2026 16:46,enriquecido,262,OK,
18/03/2026 17:37,mercado,726,OK,
18/03/2026 17:37,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
18/03/2026 17:37,partidas,10,OK,
18/03/2026 17:37,rodadas,38,OK,
18/03/2026 17:37,status,1,OK,
18/03/2026 17:37,odds,21,OK,
18/03/2026 17:37,escalacao,262,OK,
18/03/2026 17:37,enriquecido,262,OK,
18/03/2026 18:54,mercado,728,OK,
18/03/2026 18:54,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
18/03/2026 18:54,partidas,10,OK,
18/03/2026 18:54,rodadas,38,OK,
18/03/2026 18:54,status,1,OK,
18/03/2026 18:54,odds,21,OK,
18/03/2026 18:54,escalacao,256,OK,
18/03/2026 18:54,enriquecido,256,OK,
18/03/2026 20:31,mercado,728,OK,
18/03/2026 20:31,pontuados,137,OK,
18/03/2026 20:31,partidas,10,OK,
18/03/2026 20:31,rodadas,38,OK,
18/03/2026 20:31,status,1,OK,
18/03/2026 20:31,odds,21,OK,
18/03/2026 20:31,escalacao,251,OK,
18/03/2026 20:31,enriquecido,251,OK,
19/03/2026 00:25,mercado,728,OK,
19/03/2026 00:25,pontuados,241,OK,
19/03/2026 00:25,partidas,10,OK,
19/03/2026 00:25,rodadas,38,OK,
19/03/2026 00:25,status,1,OK,
19/03/2026 00:25,odds,19,OK,
19/03/2026 00:25,escalacao,249,OK,
19/03/2026 00:25,enriquecido,249,OK,
19/03/2026 01:27,mercado,728,OK,
19/03/2026 01:27,pontuados,241,OK,
19/03/2026 01:27,partidas,10,OK,
19/03/2026 01:27,rodadas,38,OK,
19/03/2026 01:27,status,1,OK,
19/03/2026 01:27,odds,19,OK,
19/03/2026 01:27,escalacao,249,OK,
19/03/2026 01:27,enriquecido,249,OK,
19/03/2026 06:56,mercado,728,OK,
19/03/2026 06:56,pontuados,241,OK,
19/03/2026 06:56,partidas,10,OK,
19/03/2026 06:56,rodadas,38,OK,
19/03/2026 06:56,status,1,OK,
19/03/2026 06:56,odds,20,OK,
19/03/2026 06:56,escalacao,249,OK,
19/03/2026 06:56,enriquecido,249,OK,
19/03/2026 11:07,mercado,728,OK,
19/03/2026 11:07,pontuados,241,OK,
19/03/2026 11:07,partidas,10,OK,
19/03/2026 11:07,rodadas,38,OK,
19/03/2026 11:07,status,1,OK,
19/03/2026 11:07,odds,20,OK,
19/03/2026 11:07,escalacao,249,OK,
19/03/2026 11:07,enriquecido,249,OK,
19/03/2026 13:37,mercado,728,OK,
19/03/2026 13:37,pontuados,241,OK,
19/03/2026 13:37,partidas,10,OK,
19/03/2026 13:37,rodadas,38,OK,
19/03/2026 13:37,status,1,OK,
19/03/2026 13:37,odds,20,OK,
19/03/2026 13:37,escalacao,249,OK,
19/03/2026 13:37,enriquecido,249,OK,
19/03/2026 15:40,mercado,728,OK,
19/03/2026 15:40,pontuados,241,OK,
19/03/2026 15:40,partidas,10,OK,
19/03/2026 15:40,rodadas,38,OK,
19/03/2026 15:40,status,1,OK,
19/03/2026 15:40,odds,20,OK,
19/03/2026 15:40,escalacao,249,OK,
19/03/2026 15:40,enriquecido,249,OK,
19/03/2026 17:34,mercado,728,OK,
19/03/2026 17:34,pontuados,241,OK,
19/03/2026 17:34,partidas,10,OK,
19/03/2026 17:34,rodadas,38,OK,
19/03/2026 17:34,status,1,OK,
19/03/2026 17:34,odds,20,OK,
19/03/2026 17:34,escalacao,249,OK,
19/03/2026 17:34,enriquecido,249,OK,
19/03/2026 18:51,mercado,730,OK,
19/03/2026 18:51,pontuados,241,OK,
19/03/2026 18:51,partidas,10,OK,
19/03/2026 18:51,rodadas,38,OK,
19/03/2026 18:51,status,1,OK,
19/03/2026 18:51,odds,20,OK,
19/03/2026 18:51,escalacao,248,OK,
19/03/2026 18:51,enriquecido,248,OK,
19/03/2026 20:30,mercado,731,OK,
19/03/2026 20:30,pontuados,287,OK,
19/03/2026 20:30,partidas,10,OK,
19/03/2026 20:30,rodadas,38,OK,
19/03/2026 20:30,status,1,OK,
19/03/2026 20:30,odds,20,OK,
19/03/2026 20:30,escalacao,244,OK,
19/03/2026 20:30,enriquecido,244,OK,
20/03/2026 00:15,mercado,731,OK,
20/03/2026 00:15,pontuados,336,OK,
20/03/2026 00:15,partidas,10,OK,
20/03/2026 00:15,rodadas,38,OK,
20/03/2026 00:15,status,1,OK,
20/03/2026 00:15,odds,19,OK,
20/03/2026 00:15,escalacao,240,OK,
20/03/2026 00:15,enriquecido,240,OK,
20/03/2026 01:19,mercado,731,OK,
20/03/2026 01:19,pontuados,336,OK,
20/03/2026 01:19,partidas,10,OK,
20/03/2026 01:19,rodadas,38,OK,
20/03/2026 01:19,status,1,OK,
20/03/2026 01:19,odds,19,OK,
20/03/2026 01:19,escalacao,240,OK,
20/03/2026 01:19,enriquecido,240,OK,
20/03/2026 06:53,mercado,731,OK,
20/03/2026 06:53,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
20/03/2026 06:53,partidas,10,OK,
20/03/2026 06:53,rodadas,38,OK,
20/03/2026 06:53,status,1,OK,
20/03/2026 06:53,odds,20,OK,
20/03/2026 06:53,escalacao,249,OK,
20/03/2026 06:53,enriquecido,249,OK,
20/03/2026 11:01,mercado,731,OK,
20/03/2026 11:01,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
20/03/2026 11:01,partidas,10,OK,
20/03/2026 11:01,rodadas,38,OK,
20/03/2026 11:01,status,1,OK,
20/03/2026 11:01,odds,21,OK,
20/03/2026 11:01,escalacao,249,OK,
20/03/2026 11:01,enriquecido,249,OK,
20/03/2026 13:23,mercado,731,OK,
20/03/2026 13:23,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
20/03/2026 13:23,partidas,10,OK,
20/03/2026 13:23,rodadas,38,OK,
20/03/2026 13:23,status,1,OK,
20/03/2026 13:23,odds,21,OK,
20/03/2026 13:23,escalacao,250,OK,
20/03/2026 13:23,enriquecido,250,OK,
20/03/2026 15:32,mercado,731,OK,
20/03/2026 15:32,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
20/03/2026 15:32,partidas,10,OK,
20/03/2026 15:32,rodadas,38,OK,
20/03/2026 15:32,status,1,OK,
20/03/2026 15:32,odds,21,OK,
20/03/2026 15:32,escalacao,249,OK,
20/03/2026 15:32,enriquecido,249,OK,
20/03/2026 17:28,mercado,731,OK,
20/03/2026 17:28,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
20/03/2026 17:28,partidas,10,OK,
20/03/2026 17:28,rodadas,38,OK,
20/03/2026 17:28,status,1,OK,
20/03/2026 17:28,odds,21,OK,
20/03/2026 17:28,escalacao,259,OK,
20/03/2026 17:28,enriquecido,259,OK,
20/03/2026 18:50,mercado,731,OK,
20/03/2026 18:50,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
20/03/2026 18:50,partidas,10,OK,
20/03/2026 18:50,rodadas,38,OK,
20/03/2026 18:50,status,1,OK,
20/03/2026 18:50,odds,21,OK,
20/03/2026 18:50,escalacao,259,OK,
20/03/2026 18:50,enriquecido,259,OK,
20/03/2026 20:29,mercado,730,OK,
20/03/2026 20:29,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
20/03/2026 20:29,partidas,10,OK,
20/03/2026 20:29,rodadas,38,OK,
20/03/2026 20:29,status,1,OK,
20/03/2026 20:29,odds,21,OK,
20/03/2026 20:29,escalacao,262,OK,
20/03/2026 20:29,enriquecido,262,OK,
21/03/2026 00:06,mercado,730,OK,
21/03/2026 00:06,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
21/03/2026 00:06,partidas,10,OK,
21/03/2026 00:06,rodadas,38,OK,
21/03/2026 00:06,status,1,OK,
21/03/2026 00:06,odds,21,OK,
21/03/2026 00:06,escalacao,262,OK,
21/03/2026 00:06,enriquecido,262,OK,
21/03/2026 01:09,mercado,730,OK,
21/03/2026 01:09,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
21/03/2026 01:09,partidas,10,OK,
21/03/2026 01:09,rodadas,38,OK,
21/03/2026 01:09,status,1,OK,
21/03/2026 01:09,odds,21,OK,
21/03/2026 01:09,escalacao,262,OK,
21/03/2026 01:09,enriquecido,262,OK,
21/03/2026 06:40,mercado,730,OK,
21/03/2026 06:40,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
21/03/2026 06:40,partidas,10,OK,
21/03/2026 06:40,rodadas,38,OK,
21/03/2026 06:40,status,1,OK,
21/03/2026 06:40,odds,21,OK,
21/03/2026 06:40,escalacao,262,OK,
21/03/2026 06:40,enriquecido,262,OK,
21/03/2026 10:41,mercado,730,OK,
21/03/2026 10:41,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
21/03/2026 10:41,partidas,10,OK,
21/03/2026 10:41,rodadas,38,OK,
21/03/2026 10:41,status,1,OK,
21/03/2026 10:41,odds,21,OK,
21/03/2026 10:41,escalacao,262,OK,
21/03/2026 10:41,enriquecido,262,OK,
21/03/2026 12:54,mercado,730,OK,
21/03/2026 12:54,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
21/03/2026 12:54,partidas,10,OK,
21/03/2026 12:54,rodadas,38,OK,
21/03/2026 12:54,status,1,OK,
21/03/2026 12:54,odds,21,OK,
21/03/2026 12:54,escalacao,262,OK,
21/03/2026 12:54,enriquecido,262,OK,
21/03/2026 13:59,mercado,730,OK,
21/03/2026 13:59,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
21/03/2026 13:59,partidas,10,OK,
21/03/2026 13:59,rodadas,38,OK,
21/03/2026 13:59,status,1,OK,
21/03/2026 13:59,odds,21,OK,
21/03/2026 13:59,escalacao,266,OK,
21/03/2026 13:59,enriquecido,266,OK,
21/03/2026 14:19,mercado,730,OK,
21/03/2026 14:19,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
21/03/2026 14:19,partidas,10,OK,
21/03/2026 14:19,rodadas,38,OK,
21/03/2026 14:19,status,1,OK,
21/03/2026 14:19,odds,21,OK,
21/03/2026 14:19,escalacao,266,OK,
21/03/2026 14:19,enriquecido,266,OK,
21/03/2026 14:43,mercado,730,OK,
21/03/2026 14:43,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
21/03/2026 14:43,partidas,10,OK,
21/03/2026 14:43,rodadas,38,OK,
21/03/2026 14:43,status,1,OK,
21/03/2026 14:43,odds,21,OK,
21/03/2026 14:43,escalacao,266,OK,
21/03/2026 14:43,enriquecido,266,OK,
21/03/2026 15:21,mercado,730,OK,
21/03/2026 15:21,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
21/03/2026 15:21,partidas,10,OK,
21/03/2026 15:21,rodadas,38,OK,
21/03/2026 15:21,status,1,OK,
21/03/2026 15:21,odds,21,OK,
21/03/2026 15:21,escalacao,268,OK,
21/03/2026 15:21,enriquecido,268,OK,
21/03/2026 15:56,mercado,730,OK,
21/03/2026 15:56,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
21/03/2026 15:56,partidas,10,OK,
21/03/2026 15:56,rodadas,38,OK,
21/03/2026 15:56,status,1,OK,
21/03/2026 15:56,odds,21,OK,
21/03/2026 15:56,escalacao,265,OK,
21/03/2026 15:56,enriquecido,265,OK,
21/03/2026 16:39,mercado,730,OK,
21/03/2026 16:39,pontuados,42,OK,
21/03/2026 16:39,partidas,10,OK,
21/03/2026 16:39,rodadas,38,OK,
21/03/2026 16:39,status,1,OK,
21/03/2026 16:39,odds,21,OK,
21/03/2026 16:39,escalacao,265,OK,
21/03/2026 16:39,enriquecido,265,OK,
21/03/2026 16:39,brasileirao,20,OK,
21/03/2026 16:41,mercado,730,OK,
21/03/2026 16:41,pontuados,42,OK,
21/03/2026 16:41,partidas,10,OK,
21/03/2026 16:41,rodadas,38,OK,
21/03/2026 16:41,status,1,OK,
21/03/2026 16:41,odds,21,OK,
21/03/2026 16:41,escalacao,265,OK,
21/03/2026 16:41,enriquecido,265,OK,
21/03/2026 16:41,brasileirao,20,OK,
21/03/2026 16:51,mercado,730,OK,
21/03/2026 16:51,pontuados,42,OK,
21/03/2026 16:51,partidas,10,OK,
21/03/2026 16:51,rodadas,38,OK,
21/03/2026 16:51,status,1,OK,
21/03/2026 16:51,odds,21,OK,
21/03/2026 16:51,escalacao,265,OK,
21/03/2026 16:51,enriquecido,265,OK,
21/03/2026 16:51,brasileirao,20,OK,
21/03/2026 17:23,mercado,730,OK,
21/03/2026 17:23,pontuados,44,OK,
21/03/2026 17:23,partidas,10,OK,
21/03/2026 17:23,rodadas,38,OK,
21/03/2026 17:23,status,1,OK,
21/03/2026 17:23,odds,21,OK,
21/03/2026 17:23,escalacao,265,OK,
21/03/2026 17:23,enriquecido,265,OK,
21/03/2026 17:23,brasileirao,20,OK,
21/03/2026 17:53,mercado,730,OK,
21/03/2026 17:53,pontuados,51,OK,
21/03/2026 17:53,partidas,10,OK,
21/03/2026 17:53,rodadas,38,OK,
21/03/2026 17:53,status,1,OK,
21/03/2026 17:53,odds,21,OK,
21/03/2026 17:53,escalacao,263,OK,
21/03/2026 17:53,enriquecido,263,OK,
21/03/2026 17:53,brasileirao,20,OK,
21/03/2026 18:22,mercado,730,OK,
21/03/2026 18:22,pontuados,52,OK,
21/03/2026 18:22,partidas,10,OK,
21/03/2026 18:22,rodadas,38,OK,
21/03/2026 18:22,status,1,OK,
21/03/2026 18:22,odds,20,OK,
21/03/2026 18:22,escalacao,261,OK,
21/03/2026 18:22,enriquecido,261,OK,
21/03/2026 18:22,brasileirao,20,OK,
21/03/2026 18:43,mercado,730,OK,
21/03/2026 18:43,pontuados,74,OK,
21/03/2026 18:43,partidas,10,OK,
21/03/2026 18:43,rodadas,38,OK,
21/03/2026 18:43,status,1,OK,
21/03/2026 18:43,odds,20,OK,
21/03/2026 18:43,escalacao,261,OK,
21/03/2026 18:43,enriquecido,261,OK,
21/03/2026 18:43,brasileirao,20,OK,
21/03/2026 19:59,mercado,730,OK,
21/03/2026 19:59,pontuados,74,OK,
21/03/2026 19:59,partidas,10,OK,
21/03/2026 19:59,rodadas,38,OK,
21/03/2026 19:59,status,1,OK,
21/03/2026 19:59,odds,20,OK,
21/03/2026 19:59,escalacao,261,OK,
21/03/2026 19:59,enriquecido,261,OK,
21/03/2026 19:59,brasileirao,20,OK,
21/03/2026 20:26,mercado,730,OK,
21/03/2026 20:26,pontuados,82,OK,
21/03/2026 20:26,partidas,10,OK,
21/03/2026 20:26,rodadas,38,OK,
21/03/2026 20:26,status,1,OK,
21/03/2026 20:26,odds,20,OK,
21/03/2026 20:26,escalacao,261,OK,
21/03/2026 20:26,enriquecido,261,OK,
21/03/2026 20:26,brasileirao,20,OK,
22/03/2026 00:25,mercado,730,OK,
22/03/2026 00:25,pontuados,115,OK,
22/03/2026 00:25,partidas,10,OK,
22/03/2026 00:25,rodadas,38,OK,
22/03/2026 00:25,status,1,OK,
22/03/2026 00:25,odds,18,OK,
22/03/2026 00:25,escalacao,256,OK,
22/03/2026 00:25,enriquecido,256,OK,
22/03/2026 00:25,brasileirao,20,OK,
22/03/2026 01:25,mercado,730,OK,
22/03/2026 01:25,pontuados,115,OK,
22/03/2026 01:25,partidas,10,OK,
22/03/2026 01:25,rodadas,38,OK,
22/03/2026 01:25,status,1,OK,
22/03/2026 01:25,odds,18,OK,
22/03/2026 01:25,escalacao,256,OK,
22/03/2026 01:25,enriquecido,256,OK,
22/03/2026 01:25,brasileirao,20,OK,
22/03/2026 06:41,mercado,730,OK,
22/03/2026 06:41,pontuados,115,OK,
22/03/2026 06:41,partidas,10,OK,
22/03/2026 06:41,rodadas,38,OK,
22/03/2026 06:41,status,1,OK,
22/03/2026 06:41,odds,18,OK,
22/03/2026 06:41,escalacao,256,OK,
22/03/2026 06:41,enriquecido,256,OK,
22/03/2026 06:41,brasileirao,20,OK,
22/03/2026 10:43,mercado,730,OK,
22/03/2026 10:43,pontuados,115,OK,
22/03/2026 10:43,partidas,10,OK,
22/03/2026 10:43,rodadas,38,OK,
22/03/2026 10:43,status,1,OK,
22/03/2026 10:43,odds,18,OK,
22/03/2026 10:43,escalacao,256,OK,
22/03/2026 10:43,enriquecido,256,OK,
22/03/2026 10:43,brasileirao,20,OK,
22/03/2026 12:54,mercado,730,OK,
22/03/2026 12:54,pontuados,115,OK,
22/03/2026 12:54,partidas,10,OK,
22/03/2026 12:54,rodadas,38,OK,
22/03/2026 12:54,status,1,OK,
22/03/2026 12:54,odds,18,OK,
22/03/2026 12:54,escalacao,256,OK,
22/03/2026 12:54,enriquecido,256,OK,
22/03/2026 12:54,brasileirao,20,OK,
22/03/2026 15:21,mercado,731,OK,
22/03/2026 15:21,pontuados,115,OK,
22/03/2026 15:21,partidas,10,OK,
22/03/2026 15:21,rodadas,38,OK,
22/03/2026 15:21,status,1,OK,
22/03/2026 15:21,odds,18,OK,
22/03/2026 15:21,escalacao,256,OK,
22/03/2026 15:21,enriquecido,256,OK,
22/03/2026 15:21,brasileirao,20,OK,
22/03/2026 17:24,mercado,733,OK,
22/03/2026 17:24,pontuados,208,OK,
22/03/2026 17:24,partidas,10,OK,
22/03/2026 17:24,rodadas,38,OK,
22/03/2026 17:24,status,1,OK,
22/03/2026 17:24,odds,20,OK,
22/03/2026 17:24,escalacao,246,OK,
22/03/2026 17:24,enriquecido,246,OK,
22/03/2026 17:24,brasileirao,20,OK,
22/03/2026 18:45,mercado,733,OK,
22/03/2026 18:45,pontuados,284,OK,
22/03/2026 18:45,partidas,10,OK,
22/03/2026 18:45,rodadas,38,OK,
22/03/2026 18:45,status,1,OK,
22/03/2026 18:45,odds,16,OK,
22/03/2026 18:45,escalacao,243,OK,
22/03/2026 18:45,enriquecido,243,OK,
22/03/2026 18:45,brasileirao,20,OK,
22/03/2026 20:28,mercado,733,OK,
22/03/2026 20:28,pontuados,304,OK,
22/03/2026 20:28,partidas,10,OK,
22/03/2026 20:28,rodadas,38,OK,
22/03/2026 20:28,status,1,OK,
22/03/2026 20:28,odds,17,OK,
22/03/2026 20:28,escalacao,240,OK,
22/03/2026 20:28,enriquecido,240,OK,
22/03/2026 20:28,brasileirao,20,OK,
23/03/2026 00:28,mercado,733,OK,
23/03/2026 00:28,pontuados,335,OK,
23/03/2026 00:28,partidas,10,OK,
23/03/2026 00:28,rodadas,38,OK,
23/03/2026 00:28,status,1,OK,
23/03/2026 00:28,odds,15,OK,
23/03/2026 00:28,escalacao,240,OK,
23/03/2026 00:28,enriquecido,240,OK,
23/03/2026 00:28,brasileirao,20,OK,
23/03/2026 01:33,mercado,733,OK,
23/03/2026 01:33,pontuados,335,OK,
23/03/2026 01:33,partidas,10,OK,
23/03/2026 01:33,rodadas,38,OK,
23/03/2026 01:33,status,1,OK,
23/03/2026 01:33,odds,15,OK,
23/03/2026 01:33,escalacao,240,OK,
23/03/2026 01:33,enriquecido,240,OK,
23/03/2026 01:33,brasileirao,20,OK,
23/03/2026 07:10,mercado,733,OK,
23/03/2026 07:10,pontuados,335,OK,
23/03/2026 07:10,partidas,10,OK,
23/03/2026 07:10,rodadas,38,OK,
23/03/2026 07:10,status,1,OK,
23/03/2026 07:10,odds,11,OK,
23/03/2026 07:10,escalacao,240,OK,
23/03/2026 07:10,enriquecido,240,OK,
23/03/2026 07:10,brasileirao,20,OK,
23/03/2026 08:09,mercado,733,OK,
23/03/2026 08:09,pontuados,335,OK,
23/03/2026 08:09,partidas,10,OK,
23/03/2026 08:09,rodadas,38,OK,
23/03/2026 08:09,status,1,OK,
23/03/2026 08:09,odds,11,OK,
23/03/2026 08:09,escalacao,240,OK,
23/03/2026 08:09,enriquecido,240,OK,
23/03/2026 08:09,brasileirao,20,OK,
23/03/2026 11:15,mercado,733,OK,
23/03/2026 11:15,pontuados,0,ERRO,Expecting value: line 1 column 1 (char 0)
23/03/2026 11:15,partidas,10,OK,
23/03/2026 11:15,rodadas,38,OK,
23/03/2026 11:15,status,1,OK,
